"","WT_1","KD_1","WT_2","KD_2","WT_3","KD_3"
"8653",329,1119,15,514,46,1028
"8654",22,39,165,38,338,36
"8655",14505,10453,3609,7813,7782,11663
"8658",1497,1924,1622,967,3762,1511
"8659",378,159,71,108,159,145
"866",52,213,1,0,82,95
"8660",562,481,516,330,1071,514
"8661",12969,13940,11711,7755,26056,13227
"86614",0,0,0,0,0,0
"8662",22069,13973,5420,9771,11385,13246
"8663",1277,872,401,642,1023,1165
"8664",13636,7124,4122,5104,8960,7145
"8665",10339,6835,2106,4756,4305,7242
"8666",9220,5149,2180,3986,4265,5294
"8667",7856,6650,2844,4964,6087,7824
"8668",19166,9992,4074,7455,8294,10936
"8669",4061,3707,1551,2474,3632,3959
"867",1784,2319,1164,1102,2575,1519
"8671",54,71,344,34,791,40
"8672",2225,3228,3101,1859,6802,2977
"8673",26,26,28,7,61,17
"8674",553,536,653,304,1577,592
"8675",3844,4555,2393,1245,9070,3503
"8676",16,38,10,11,14,6
"8677",3201,2366,720,1843,1269,2126
"8678",2199,1918,957,1165,2138,1713
"868",517,540,551,515,878,678
"8681",10,31,0,0,50,30
"8682",30738,28765,8874,16773,19172,24803
"8683",5849,5049,1739,3320,3322,4643
"8685",0,34,0,0,2,8
"8687",0,2,2,0,0,0
"8688",0,2,0,0,0,0
"8689",12,23,0,3,6,2
"869",14,16,0,1,14,9
"8690",254,491,375,288,747,483
"8692",1746,1403,575,998,1208,1276
"8693",277,560,40,29,540,350
"8694",985,462,216,346,475,413
"8697",2487,2762,847,1553,1952,2320
"8698",4,1,0,2,1,2
"87",15677,13069,10011,8110,21296,10372
"8701",134,96,115,92,225,126
"8702",1226,2258,618,985,1602,1734
"8703",1373,779,400,499,886,656
"8704",2562,2892,570,1680,1181,2189
"8705",0,0,0,0,0,0
"8706",337,1384,341,718,776,1166
"8707",0,0,0,0,2,0
"8708",6,7,15,7,36,6
"871",7184,3525,3197,3223,6239,4470
"8710",1014,974,670,414,1342,702
"8711",6,13,24,5,58,10
"8712",0,2,0,0,0,0
"8714",772,1313,678,372,1403,477
"8715",2,0,0,0,0,4
"8717",1072,742,354,506,685,729
"87178",1168,1558,670,834,1575,1579
"8718",61,55,74,42,133,48
"8720",4775,5792,1742,2670,4010,4122
"8721",9576,8625,2166,5239,4987,7408
"8722",1141,965,426,637,846,966
"8723",1215,1654,530,956,1143,1622
"8724",12014,10689,3440,7117,6928,11335
"8725",2400,2975,1158,1657,2363,2587
"8726",1056,1181,315,566,745,873
"8727",5715,7579,2076,3630,4325,6320
"8728",1493,909,443,897,1002,1013
"8729",3494,2952,2201,1777,4779,2181
"873",4333,4336,752,1456,2541,3742
"8731",1511,2054,1579,1360,3400,2433
"8732",1122,1703,678,940,1506,1466
"8733",5100,2724,1247,2251,2648,3110
"8735",0,0,0,0,0,0
"8736",0,0,0,0,4,0
"8737",1049,1372,650,677,1347,932
"8738",201,141,68,129,90,147
"8739",14,5,3,24,4,8
"874",730,894,131,505,265,666
"8740",44,49,28,12,65,23
"8741",76,85,39,38,60,57
"8742",90,39,12,51,22,37
"8743",53,117,9,37,14,41
"8744",1295,1004,351,360,724,474
"8745",514,629,496,340,848,398
"8747",5,23,19,5,80,12
"8748",0,0,1,3,2,4
"8749",0,0,0,0,0,0
"875",62,71,0,0,89,9
"8751",2729,1703,637,1247,1231,1563
"8754",4257,6921,3971,3151,11647,8001
"8755",0,0,0,0,0,0
"8756",0,0,4,0,5,3
"8759",0,0,81,44,0,0
"8760",1313,1126,751,1054,864,838
"8761",12863,9346,5780,7216,10619,9790
"8763",9803,18165,6554,10031,14063,18087
"8764",166,192,19,1,196,125
"8766",4469,5300,1799,2916,3615,4754
"8767",1666,1858,658,908,1443,1723
"8771",11,23,0,0,35,16
"8772",4953,4015,1212,2040,2682,3008
"8773",1669,1371,1061,1020,2181,1653
"8774",1385,1568,700,843,1578,1597
"8775",6334,4075,1830,3983,3356,4822
"8776",5,2,26,3,24,5
"87769",10,0,28,8,46,1
"8777",202,93,738,107,1636,245
"8778",0,0,0,0,4,0
"8780",1728,1549,1205,902,2647,1768
"8784",0,0,0,0,0,0
"8785",0,4,1,0,1,0
"8786",0,4,0,0,0,0
"8787",15,16,5,6,8,7
"8788",0,0,0,0,0,0
"8789",10,0,0,1,3,8
"8790",228,642,414,300,829,543
"8792",44,4,63,12,96,7
"8793",2444,1516,3828,916,8441,1394
"8794",75,112,11,24,92,59
"8795",5840,4077,2930,2057,6036,3340
"8796",0,0,0,1,0,0
"8797",8,4,18,4,63,2
"8798",554,733,189,432,379,740
"8799",1392,1051,628,712,1270,1100
"88",0,0,2,0,13,0
"8800",300,191,166,216,239,225
"8801",2495,2610,1606,1990,3296,3194
"8802",5142,4140,1480,3144,3086,4418
"8803",855,1274,489,772,967,1394
"8804",2008,3071,1241,1693,2684,3030
"8805",1010,1767,851,726,1747,1298
"8807",0,0,2,0,8,0
"8808",2,0,4,0,1,0
"8809",20,32,53,2,85,14
"881",22,32,15,9,32,12
"8811",13,3,3,8,6,2
"8812",4011,3231,2199,1918,4414,2633
"8813",3462,3327,1490,1987,3197,3181
"8814",51,93,104,75,118,72
"8815",14730,9046,3260,6540,7159,9368
"8816",2077,1769,1713,1115,3684,1675
"8817",22,12,15,11,25,15
"8818",2448,2031,678,1222,1353,1748
"8819",1273,1490,501,895,1023,1349
"8820",6,6,17,5,0,8
"8821",106,171,193,82,327,192
"8822",14,0,0,3,2,1
"8823",0,0,0,0,0,0
"8824",2366,2099,1334,1128,2720,1392
"8825",0,0,37,1,21,0
"8826",11347,16479,10557,8868,22556,14618
"8828",8421,6884,5626,2840,12173,4339
"8829",7570,14775,12773,5638,27332,9724
"883",524,244,92,273,152,368
"8831",12,26,48,6,68,14
"8832",2,0,0,0,0,0
"8833",4349,6558,1814,3292,3740,4931
"8834",1872,1326,464,897,1093,1232
"8835",34,37,2,37,4,55
"8836",5015,6548,1972,3248,4584,5859
"8837",1086,1272,1246,856,1481,893
"8838",0,8,1,1,1,0
"8839",17,73,21,311,24,401
"8840",482,925,803,514,1331,672
"8841",4849,3982,990,2127,2194,3342
"8842",10,0,11,0,28,1
"8843",7,6,3,0,6,0
"8844",107,109,131,100,92,43
"88455",6006,5851,2097,3211,4579,5076
"8846",739,767,384,414,875,602
"8847",346,420,117,288,256,332
"8848",5424,4981,2184,3461,4293,5282
"885",0,0,0,0,0,0
"8850",485,1358,448,622,995,1182
"8851",365,470,166,244,350,361
"8852",0,0,0,0,0,0
"8853",1131,2134,1575,1116,3159,1881
"8854",2,0,8,1,10,0
"8856",0,0,0,0,2,0
"8857",9,0,5,2,6,0
"8858",11,9,7,2,7,2
"8859",0,4,1,0,0,0
"886",0,0,0,0,0,0
"8861",2857,2168,1900,1801,2975,1919
"8862",1117,3043,428,1275,717,1994
"8863",251,552,809,293,1861,544
"8864",315,334,251,178,575,204
"8867",545,903,676,336,1532,646
"8869",66,169,97,65,257,113
"887",1,0,3,0,4,0
"8870",28,50,9,11,17,17
"8871",9972,10084,4229,6481,8634,9873
"8872",3167,4797,1451,2459,3305,3961
"8874",3461,2856,1655,1538,3397,2347
"88745",2461,2235,952,1172,2098,1819
"8875",29,65,26,8,78,22
"8876",6,48,7,6,19,23
"8877",7033,5381,1259,3324,2853,4466
"8878",103341,55879,14675,35286,30524,47658
"8879",2438,2650,965,936,2258,1416
"8880",3896,2953,1436,1382,3435,2288
"8881",2655,3282,1555,1763,3204,2835
"8882",2143,1599,581,1044,1157,1425
"8883",1796,2910,1034,1457,2280,2472
"8884",1779,1279,659,976,1521,1286
"8886",2767,3203,1719,1779,4028,3172
"8887",2613,4208,2373,2339,5104,3950
"8888",3842,3078,2137,1757,4249,2281
"889",693,1009,796,516,1924,913
"8890",2020,1224,557,837,1194,1228
"8891",1495,1196,399,832,962,1162
"8892",3474,2074,1010,1513,1976,2185
"8893",4212,2889,956,1928,1983,2754
"8894",4839,9210,4106,5162,9025,8434
"8895",5670,7320,2292,3357,5012,5367
"8896",3165,3150,791,1404,2115,2643
"8897",1552,1209,835,610,1870,889
"8898",1406,2035,857,1201,1741,2156
"8899",1402,2106,1655,1290,3487,2362
"89",9,3,14,6,45,4
"890",2280,4554,1627,2138,3482,3805
"8900",2,0,3,2,4,0
"8904",6758,4166,2947,3742,6245,4571
"8905",1752,2673,792,2053,1472,2994
"8906",128,104,142,38,549,74
"8907",6559,6976,1784,3687,3931,4872
"8908",0,0,0,0,2,0
"8909",2,14,2,4,3,8
"891",15162,10544,3789,7431,8521,11474
"8910",1098,1173,908,753,1824,1191
"8911",2,2,0,0,0,0
"8912",0,0,0,0,0,0
"89122",1279,1066,575,611,1249,851
"8913",115,37,39,39,86,21
"8914",4445,4105,1272,1928,2638,2733
"8915",451,537,264,310,456,541
"8916",551,969,697,444,1528,732
"892",3859,3897,1240,2606,2600,4510
"8924",3814,3482,689,526,5968,2875
"8925",1154,1550,1458,880,3612,1328
"8926",0,0,0,0,0,0
"8927",47,53,18,14,79,29
"8928",6,0,8,1,6,2
"8929",0,0,0,0,0,0
"8930",738,1837,617,760,1362,1313
"8932",3483,4500,925,2597,1868,3791
"8933",4095,4184,1473,3039,3163,4680
"8934",1814,1412,1281,1084,2620,1592
"8935",1338,2897,762,1177,1540,1925
"8936",1017,1464,443,596,943,1103
"8938",4,0,8,1,9,1
"8939",4369,4438,2134,2661,4632,4414
"894",2,2,0,2,2,8
"8940",819,497,364,318,778,532
"8941",42,30,31,13,38,28
"8942",4489,4673,1626,2418,3397,4211
"8943",15036,10795,4859,7317,9722,9525
"8944",43,38,0,0,50,26
"8945",793,926,445,495,901,651
"896",3330,2947,917,1492,2020,2182
"8968",5,3,4,4,6,18
"8969",56,12,12,11,37,62
"8970",150,43,32,30,35,71
"8971",3983,2224,696,1920,1223,2377
"8972",27,12,4,1,39,7
"8973",0,0,0,0,0,0
"8974",12149,14229,5592,5467,11905,8853
"8975",1789,2558,1172,1173,2488,1869
"89758",0,0,0,0,0,0
"8976",2251,3727,1566,1762,3610,3152
"89765",0,2,0,0,0,0
"89766",4,3,4,7,3,2
"89777",0,0,0,0,0,0
"89778",0,0,0,0,0,0
"89780",0,0,0,0,0,0
"89781",1078,907,829,538,1985,681
"89782",290,368,464,244,1084,488
"89790",13,21,8,3,6,8
"89792",1,1,10,0,12,5
"89795",199,91,606,82,1235,113
"89796",3039,2709,3690,2151,7548,2806
"89797",2883,4585,2169,1816,5078,2965
"898",1002,925,316,532,675,734
"89801",233,239,81,127,173,224
"89822",0,0,0,0,0,0
"89832",14,67,0,1,25,51
"89837",0,1,0,0,0,2
"89838",0,0,0,0,0,0
"89839",134,193,1,4,242,153
"89845",313,309,285,185,576,231
"89846",220,170,93,27,195,48
"89848",767,700,351,300,675,482
"89849",107,120,103,43,146,76
"8985",3558,2853,1592,1800,3434,2454
"89853",261,414,110,187,239,315
"89857",9,0,0,0,0,2
"89858",0,0,0,0,0,0
"8986",4888,4109,1159,2359,2332,3101
"89866",68,171,250,94,476,198
"89869",0,2,1,0,3,0
"8987",799,1215,82,60,1095,949
"89870",0,0,0,0,0,0
"89872",0,0,0,0,0,0
"89874",0,1,2,2,10,3
"89876",63,97,61,50,103,94
"8988",67,15,102,40,213,57
"89882",0,0,0,0,0,0
"89883",0,0,0,0,0,0
"89884",20,10,13,2,62,20
"89885",0,14,0,7,0,4
"89886",8,3,1,1,0,8
"89887",353,325,141,173,226,194
"8989",2,18,5,1,7,3
"89890",473,656,420,373,870,599
"89891",4916,4621,1106,2809,2333,4007
"89894",267,357,135,172,263,262
"899",1884,1728,419,843,804,1126
"8991",10,0,1,0,0,4
"89910",2408,2185,1342,1340,2939,1676
"89919",0,1,0,0,0,0
"8992",11553,11385,3423,7595,6970,11417
"89927",5063,4470,337,267,5664,4138
"8993",6,4,1,1,5,4
"89932",79,35,53,48,110,47
"8994",1385,1760,907,1184,1635,1437
"89941",1840,1113,545,855,1024,1161
"89944",65,18,1,15,3,26
"8995",0,2,0,1,0,0
"89953",432,333,158,206,369,272
"89958",2720,3366,572,1981,1153,2982
"8996",1097,770,445,517,827,755
"8997",199,160,57,205,101,211
"89970",812,1143,1104,848,1585,921
"89978",369,296,183,181,349,278
"8999",5,14,64,8,148,8
"9",192,418,216,152,375,303
"90",1251,1704,1054,1047,2370,1461
"900",5942,6779,3095,4303,7099,7289
"90007",2741,3098,1280,1446,2567,2203
"9001",0,0,0,0,0,2
"90011",2,0,0,0,0,0
"90019",0,0,1,0,2,0
"9002",0,0,0,0,1,2
"90024",53,35,25,46,59,61
"90025",210,166,48,120,100,207
"90050",0,0,0,0,0,0
"90060",0,6,4,0,1,1
"90070",0,0,0,0,0,0
"90075",18,90,2,20,3,57
"901",450,524,449,285,959,671
"90102",910,1328,1429,764,3122,1206
"90113",32,35,3,21,1,24
"90120",6007,4575,1214,2955,2673,3798
"90121",3737,3243,842,1828,1830,2581
"9013",814,530,590,361,1030,517
"90134",0,0,0,0,0,0
"90135",4401,3924,1522,2007,3232,2796
"90139",4,0,2,2,6,2
"9014",590,844,495,456,980,656
"90141",313,391,241,361,371,324
"9015",208,217,215,181,344,247
"9016",731,771,335,415,688,609
"90161",3,0,0,2,2,4
"90167",93,135,41,94,116,137
"90187",0,0,0,0,0,0
"9019",7823,9313,3554,4137,7667,5803
"90196",1332,1055,466,804,922,949
"90199",0,1,2,5,0,7
"902",1467,2427,767,1267,1384,2359
"9020",1951,1886,280,758,588,936
"90203",1474,1257,730,671,1560,971
"90204",530,396,350,292,666,370
"9021",2048,2584,483,1307,976,1855
"9022",10,4,14,4,30,0
"90226",241,222,48,29,243,164
"9023",91,43,47,27,116,73
"90231",2984,2472,906,1731,1478,2240
"90233",4,0,7,1,4,3
"9024",2,2,23,1,30,0
"90246",0,0,4,0,4,2
"90249",2,0,0,0,0,0
"9025",772,911,293,509,742,796
"9026",793,459,128,220,279,289
"90268",1712,2456,789,1116,1792,1973
"9027",0,0,0,0,0,0
"90271",75,62,64,33,113,54
"90273",0,0,0,0,0,0
"9028",14,8,9,6,12,8
"90288",0,0,8,0,4,6
"90293",143,163,296,94,643,161
"9031",6227,7379,4553,4041,9841,5966
"90313",1272,1026,640,647,885,658
"90316",0,0,0,0,0,0
"90317",154,311,93,198,258,320
"9032",0,0,0,0,0,0
"90321",256,370,236,196,531,438
"90324",1499,1391,568,779,1036,998
"90326",366,143,124,188,143,176
"9033",4,1,1,2,2,1
"90332",2,0,1,1,0,0
"90333",40,170,4,57,2,106
"90338",4,0,100,0,203,6
"9034",148,203,48,128,81,162
"90342",20,17,52,20,80,14
"90353",512,288,103,337,259,394
"90355",473,716,234,414,505,663
"90362",31,47,41,24,58,32
"9037",399,2237,642,1228,1444,1852
"90378",1480,1824,567,895,1042,1218
"90379",1968,1336,468,762,936,1087
"9038",0,0,0,0,0,0
"90381",655,999,283,384,706,636
"9039",2536,2988,1166,1933,2431,3292
"90390",451,343,81,211,156,349
"904",533,858,1360,1239,1021,664
"9040",9023,5442,1720,3516,3910,4631
"90407",1264,1541,439,629,1016,836
"90410",658,584,280,515,552,745
"90411",10414,14703,6728,7904,13406,11173
"90416",1002,665,308,487,589,698
"90417",2454,2983,958,1624,2382,2680
"90423",77,77,107,101,57,32
"90427",356,218,211,213,389,358
"9043",5866,7194,4468,3950,10367,6779
"9044",1072,1863,1336,1088,2930,1929
"90441",4773,2705,990,1967,2198,3026
"9045",22947,21199,6265,17905,12995,25076
"90459",887,1886,764,840,1587,1589
"9046",13,26,24,25,42,24
"90462",0,0,0,0,0,0
"9047",41,24,3,12,3,12
"9048",404,265,151,166,261,258
"90480",5060,2925,1069,2218,2448,3117
"90485",0,0,0,0,0,0
"90488",1105,2092,1215,1008,2505,1897
"9049",4472,2873,1014,1718,2231,2494
"90499",0,0,0,0,0,0
"905",478,789,845,376,1777,699
"9050",6,2,23,0,39,2
"90506",71,39,28,19,66,24
"90507",1498,1338,567,791,1187,1186
"9051",22,2,4,2,0,18
"9052",1130,1047,286,743,618,1135
"90522",3383,2463,556,1555,1243,1959
"90523",0,0,1,0,0,2
"90525",17,7,6,11,16,8
"90527",0,4,3,2,2,2
"90529",361,291,154,167,273,244
"9053",0,8,7,5,11,4
"9054",1950,1695,813,894,1683,1320
"9055",5707,6586,2516,3736,4905,5527
"90550",1457,1608,570,860,1344,1397
"90557",745,610,307,396,663,724
"9056",30,57,22,14,50,28
"9057",2583,2842,1268,1499,2642,2164
"90576",105,267,1,107,5,211
"9058",6,2,0,1,4,0
"90580",870,583,183,276,410,514
"90586",1,0,0,0,0,0
"90589",34,106,0,34,0,75
"90592",166,457,230,231,514,438
"90594",4,26,1,20,0,22
"9060",755,394,1837,317,3854,400
"9061",1958,1898,1456,1044,3223,1510
"90624",762,1308,549,768,1275,1374
"90627",541,731,346,352,624,536
"9063",561,1075,343,822,594,901
"90632",2,10,0,0,0,3
"90634",20,8,7,3,8,34
"90637",818,703,225,351,498,494
"90639",828,743,290,436,711,647
"9064",1283,1718,784,1006,1524,1202
"90649",41,142,0,137,3,125
"90655",0,0,0,0,0,0
"9066",42,76,29,33,46,29
"90665",0,0,0,0,0,0
"90668",0,0,2,0,6,4
"90673",194,201,193,113,428,182
"90678",1028,593,357,376,655,511
"9068",2,0,0,0,2,0
"9069",2332,2658,1490,1333,3384,2571
"90693",288,389,101,233,210,358
"9070",1802,2275,1104,1094,2090,1835
"90701",1740,1339,240,705,518,1159
"9071",1,3,3,2,2,3
"9073",0,0,0,0,0,0
"90736",420,460,190,304,392,432
"90737",0,0,0,0,0,0
"9074",2,2,0,0,3,2
"9075",4,8,2,1,1,2
"9076",6,30,4,4,12,2
"90768",445,553,638,311,1309,498
"9077",24,73,115,29,185,55
"90780",1223,1035,586,579,1149,849
"90784",537,422,328,291,629,386
"9079",68,28,34,44,68,131
"90799",464,566,464,327,885,619
"908",16418,14673,4999,8359,11243,14193
"9080",2,0,0,0,0,0
"90806",769,797,622,556,1378,839
"90809",1248,1375,622,659,1291,934
"9081",0,0,0,0,0,0
"9082",0,0,0,0,0,0
"90826",224,339,245,170,570,272
"90827",0,0,0,0,0,0
"9083",0,0,0,0,0,0
"90834",2,26,0,0,29,14
"90835",118,79,17,8,116,71
"9084",0,0,0,0,0,0
"90843",2483,3070,1503,2248,2872,3444
"9085",0,0,0,0,0,0
"90850",1855,1374,488,647,968,849
"90853",3128,1476,2409,1735,4582,2447
"9086",618,1115,10,572,10,916
"90861",4971,4109,1092,2581,2443,3639
"90864",541,438,123,237,257,303
"90865",0,20,2,3,11,0
"9087",0,0,0,0,0,2
"90871",1513,903,359,860,716,1328
"90874",2275,1336,1201,914,2566,1206
"9088",1434,1806,373,692,757,960
"909",0,0,0,0,0,0
"9091",579,655,162,364,310,627
"9092",7863,4355,2396,2951,5195,4011
"9093",3659,2442,20,351,1530,2163
"90933",4442,3669,1336,1778,2756,2494
"9094",1014,870,320,518,630,800
"9095",10,28,18,10,27,10
"90952",2,7,2,5,7,11
"90956",1665,2113,337,835,706,918
"90957",842,1052,691,569,1419,855
"9096",453,721,485,405,758,564
"9097",4966,5673,2173,2958,5007,4502
"9098",1,1,7,2,4,2
"90987",450,435,11,8,713,434
"9099",29,39,0,11,4,13
"90990",261,228,292,152,657,279
"90993",4983,3524,2574,2125,5107,3057
"91",1177,1475,391,720,919,1185
"910",0,0,0,0,0,0
"9100",2647,2832,1404,1459,2895,2431
"9101",1892,2259,1552,1162,3685,2185
"91010",4032,3115,1990,1896,4084,2377
"91012",1971,1720,518,880,1161,1295
"9103",0,0,2,0,0,0
"91039",8627,6949,2007,3463,4148,5264
"9104",0,0,0,0,4,0
"91050",1095,1040,621,576,1231,823
"91056",1737,1870,676,1637,909,1311
"91057",1539,2783,1004,1411,1931,2193
"9107",1099,1600,865,702,1700,1170
"91074",0,0,0,0,0,0
"9108",33,56,48,34,88,42
"911",0,0,0,0,0,0
"9110",3439,3968,2498,2389,5149,3535
"91107",3940,2883,715,1569,1410,1935
"9111",571,799,242,415,452,636
"9112",3323,2344,1444,1566,2894,2027
"91120",0,0,0,0,0,2
"9113",425,813,628,635,851,704
"91133",166,191,3,104,2,122
"91137",1890,2808,1970,2140,3102,2926
"9114",7929,4497,2039,3645,4177,4905
"91147",417,456,323,308,641,550
"91149",0,0,0,0,0,0
"91151",30,57,61,27,150,49
"91156",96,24,110,36,219,80
"9117",2404,2473,1411,2139,1727,2021
"91179",12,0,3,8,6,18
"9118",0,0,0,0,0,0
"91181",5,0,5,1,9,0
"9119",337,261,419,216,839,241
"912",0,0,2,0,6,0
"9120",147,117,349,74,705,136
"9121",2,0,9,2,16,0
"9122",13,8,27,10,52,18
"91227",0,0,0,0,2,0
"9123",6477,5153,2674,3871,5274,5760
"9124",5548,5422,1464,2730,3213,3653
"9125",1644,1760,1475,2101,1367,1427
"91252",3600,2490,1036,1805,2016,2574
"9126",1356,3374,2069,1712,5060,3507
"9127",297,249,352,201,756,320
"91272",2771,2436,882,1980,1866,2969
"9128",3531,4106,1173,1876,2532,2675
"91283",4417,4140,1146,2061,3856,4777
"91289",2337,2425,1318,1261,2515,1791
"9129",2228,1280,908,812,1874,1234
"91298",863,1009,278,530,619,883
"913",0,0,0,0,0,0
"9130",6155,4715,1583,2894,3269,4161
"91300",1719,1465,389,876,846,1254
"91304",8170,7095,1598,3255,3820,6001
"9131",3932,2889,1082,2010,2350,3019
"91316",93,94,154,78,230,90
"91319",8,14,0,0,25,12
"9132",6,0,2,3,10,2
"9133",3249,3734,1012,2132,2196,3292
"9134",998,2934,545,1106,1220,1905
"9135",1386,1985,1463,1299,3294,2152
"91351",146,312,406,121,922,254
"91353",7,6,0,6,1,0
"91355",60,91,55,37,133,61
"9136",2901,2054,617,1632,1300,2149
"91368",2813,2179,553,1612,1150,2156
"91369",2589,2924,1488,1490,3220,2426
"91373",3658,2463,1558,2772,2783,3767
"9138",4826,3272,1109,1818,2423,2557
"91380",0,0,0,0,0,0
"9139",835,1137,735,532,1514,859
"91392",0,0,0,0,3,0
"914",158,51,14,77,6,117
"9140",3729,4825,1787,2808,3748,4958
"91404",451,1069,447,490,994,842
"91408",1360,2310,680,1432,1241,2082
"91409",99,271,66,111,162,140
"9141",4711,4723,1239,2971,2531,4354
"91419",181,355,0,2,142,307
"9142",0,0,0,0,0,0
"9143",23,4,4,1,12,5
"91433",517,380,244,243,491,308
"9144",1312,729,220,439,474,527
"91442",435,661,165,309,223,381
"91445",2463,2038,1334,1335,2823,1926
"9145",2,0,1,0,0,5
"91450",2,0,0,2,4,6
"91452",1270,2389,1076,1124,2384,2031
"9146",8611,5109,2729,3348,5847,4541
"91461",18,73,22,31,63,49
"91464",0,2,0,0,0,0
"9147",353,670,1107,495,2448,889
"9148",10,2,0,1,11,2
"9149",577,340,212,284,407,385
"915",4,10,0,2,0,4
"9150",1559,1294,151,259,865,1111
"9152",0,0,0,0,0,0
"91522",4,2,0,2,2,2
"91523",33,17,45,21,94,11
"91526",141,342,183,299,194,247
"9153",0,1,1,0,5,1
"9154",0,0,0,0,0,0
"91543",0,7,11,6,8,18
"91544",807,610,288,364,567,525
"9156",871,1164,526,597,1196,951
"91574",947,1181,331,494,671,735
"9158",3667,1660,909,1601,1838,2171
"91582",3349,1667,857,1375,1756,1799
"91584",177,214,276,106,568,133
"9159",1577,1242,546,791,1262,1197
"916",0,0,0,0,0,0
"91603",694,658,341,399,671,541
"91607",930,1574,465,678,1029,1119
"91608",109,115,21,54,47,75
"91612",2689,3168,754,817,3106,3098
"91614",80,150,66,78,210,153
"9162",339,753,530,496,781,602
"91624",212,306,287,240,478,299
"91646",4,3,0,0,2,2
"91647",583,259,194,202,366,318
"91653",516,882,301,614,509,606
"9166",536,592,331,403,665,606
"91661",152,340,2,183,8,306
"91662",16,23,2,25,0,15
"91663",2424,2660,641,1293,1329,1906
"91664",127,379,8,197,6,298
"9167",5769,4518,1587,3551,3412,5249
"9168",62317,78443,19478,43926,42270,68821
"91683",2,0,1,1,14,2
"91687",888,991,404,434,944,750
"91689",990,567,1,0,554,677
"9169",2353,3951,2568,1930,6111,3681
"91694",310,660,194,334,411,563
"91695",167,177,66,76,144,125
"917",0,0,0,0,0,0
"9170",24,37,35,20,67,25
"91703",2,4,0,0,0,0
"9172",32,35,6,1,82,21
"9173",0,18,20,0,29,0
"91734",55,97,61,42,96,98
"91746",0,0,58,88,1,0
"91748",1376,1237,1261,783,2572,1244
"91749",367,383,130,187,374,381
"9175",27,85,429,773,123,51
"91750",616,886,313,429,644,618
"91752",102,148,274,58,698,112
"91754",3830,4049,2816,2109,6084,3240
"91768",3,8,3,4,7,5
"9177",0,0,0,0,0,0
"91775",3265,3505,1601,1871,3511,3003
"91782",2919,3061,1155,1538,2463,2095
"9179",423,380,166,193,270,294
"9180",2958,4717,1757,2225,3858,3551
"91801",279,316,335,285,701,494
"91807",4,143,4,49,10,59
"9181",5392,3017,1809,1627,3602,2299
"9182",0,17,32,11,20,11
"91828",4,2,0,2,0,3
"9183",811,1004,326,559,750,770
"91833",1395,1830,963,957,1864,1365
"9184",7054,9292,3421,4753,7070,8048
"9185",45,42,3,23,8,22
"91851",218,1282,28,533,45,899
"91860",302,246,139,170,402,329
"91862",14,7,17,2,10,2
"91869",1642,1560,552,962,1125,1367
"9187",140,198,302,146,522,163
"91875",484,387,248,276,455,411
"9188",5940,6267,4111,4016,7853,5830
"9189",19,24,10,26,7,28
"91893",119,69,52,45,115,105
"91894",0,6,0,0,0,0
"919",2,2,2,0,4,2
"9191",1076,645,501,418,785,447
"91937",0,0,0,0,0,0
"9194",156,351,657,621,379,360
"91942",1990,1935,417,1234,937,1758
"91947",484,1366,731,799,1458,1467
"91948",3,0,0,4,0,16
"91949",849,730,419,471,809,662
"9196",50,25,24,34,44,30
"91966",566,567,164,306,293,445
"9197",1454,1442,795,727,1854,1263
"91975",8,26,5,15,23,35
"91977",18,20,3,11,6,30
"91978",1109,704,213,535,506,780
"92",108,213,174,106,337,175
"920",7,15,16,7,24,7
"9200",854,758,570,536,1230,785
"92002",1349,1209,283,707,555,890
"9201",34,18,439,126,537,21
"92014",1003,1058,620,590,1196,860
"92017",1049,1047,418,484,955,801
"9202",989,1773,1389,995,3121,1852
"9203",1422,919,871,678,1680,1040
"9204",396,546,600,337,1261,596
"9205",248,208,119,187,335,290
"92070",279,257,200,114,524,215
"9208",2507,3211,3062,2075,7019,3683
"92086",0,0,1,0,2,2
"9209",2295,2972,1206,1212,2731,2196
"92092",75,125,282,112,278,86
"921",2,1,0,0,1,0
"9210",0,0,0,0,0,0
"92104",205,309,279,172,569,311
"92105",654,573,190,346,438,450
"92106",476,518,274,328,514,459
"9211",2,2,0,1,0,6
"9212",3046,3069,610,1381,1171,1956
"92126",985,3668,0,0,1874,2795
"92129",3,0,0,0,0,0
"9213",1224,1399,1000,757,2309,1275
"9214",210,139,70,63,165,131
"92140",8139,8992,5039,5614,11390,9715
"9215",1216,1096,578,676,1235,916
"92154",3033,2679,1199,2249,2264,3355
"92162",0,2,4,0,2,0
"9217",2965,4194,2975,2745,4360,2911
"92170",1531,1449,423,737,837,1190
"9218",6344,7211,3235,4511,7039,7857
"92181",1124,1407,527,683,1204,1140
"9219",8209,6541,2264,3272,5004,4617
"92196",4,6,7,4,23,2
"922",20,53,3,3,0,4
"9220",2,3,9,1,17,2
"9221",8872,8453,3692,4578,7988,6876
"92211",4,2,1,2,0,0
"9223",604,1076,366,451,732,763
"92235",0,0,0,0,0,0
"92241",81,2,6,3,12,48
"92249",718,644,279,437,629,535
"92255",227,729,683,580,821,571
"92259",1510,1411,357,830,926,1568
"9227",0,0,1,0,0,2
"92270",14,6,53,33,24,7
"9228",0,0,0,0,3,2
"92283",0,2,0,0,0,0
"92285",2,0,0,0,0,2
"9229",26,24,31,16,22,26
